Date,Time,Minute,Solar Radiation (W/m^2),Outside Temperature (T[n-1]),Inside Temperature Middle (T[n-1]),Fan on/off,Actual Temperature Middle ((T[n])
2022/11/19,15:53:54,950,761.5,18.656182,27,1,27
2022/11/19,15:58:55,955,752.75,18.626182,27,1,27
2022/11/19,16:03:55,960,744,18.596182,27,1,28
2022/11/19,16:08:57,965,731.083333,18.586182,28,1,27
2022/11/19,16:13:58,970,718.166667,18.576182,27,1,27
2022/11/19,16:18:57,975,705.25,18.566182,27,1,26
2022/11/19,16:23:59,980,692.333333,18.556182,26,1,26
2022/11/19,16:28:59,985,679.416667,18.546182,26,1,26
2022/11/19,16:34:01,990,666.5,18.536183,26,1,26
2022/11/19,16:39:03,995,653.583333,18.526183,26,1,25
2022/11/19,16:44:02,1000,640.666667,18.516183,25,1,25
2022/11/19,16:49:03,1005,627.75,18.506183,25,1,25
2022/11/19,16:54:04,1010,614.833333,18.496183,25,1,25
2022/11/19,16:59:04,1015,601.916667,18.486183,25,1,24
2022/11/19,17:04:03,1020,589,18.476183,24,1,24
2022/11/19,17:09:04,1025,569.416667,18.46535,24,1,24
2022/11/19,17:14:04,1030,549.833333,18.454516,24,1,23
2022/11/19,17:19:04,1035,530.25,18.443683,23,1,23
2022/11/19,17:24:06,1040,510.666667,18.432849,23,0,23
2022/11/19,17:29:07,1045,491.083333,18.422016,23,0,26
2022/11/19,17:34:07,1050,471.5,18.411183,26,1,29
2022/11/19,17:39:07,1055,451.916667,18.400349,29,0,23
2022/11/19,17:44:09,1060,432.333333,18.389516,23,0,24
2022/11/19,17:49:10,1065,412.75,18.378682,24,0,27
2022/11/19,17:54:09,1070,393.166667,18.367849,27,0,28
2022/11/19,17:59:11,1075,373.583333,18.357015,28,0,29
2022/11/19,18:04:11,1080,354,18.346182,29,0,29
2022/11/19,18:09:12,1085,336.833333,18.142015,29,0,29
2022/11/19,18:14:14,1090,319.666667,17.937849,29,0,28
2022/11/19,18:19:15,1095,302.5,17.733682,28,0,28
2022/11/19,18:24:16,1100,285.333333,17.529515,28,0,27
2022/11/19,18:29:17,1105,268.166667,17.325349,27,0,26
2022/11/19,18:34:17,1110,251,17.121182,26,0,25
2022/11/19,18:39:18,1115,233.833333,16.917015,25,0,25
2022/11/19,18:44:19,1120,216.666667,16.712849,25,0,24
2022/11/19,18:49:19,1125,199.5,16.508682,24,0,23
2022/11/19,18:54:21,1130,182.333333,16.304515,23,0,22
2022/11/19,18:59:21,1135,165.166667,16.100349,22,0,21
2022/11/19,19:04:23,1140,148,15.896182,21,0,20
2022/11/19,19:09:24,1145,136.5,15.889515,20,0,20
2022/11/19,19:14:24,1150,125,15.882849,20,0,19
2022/11/19,19:19:24,1155,113.5,15.876182,19,0,19
2022/11/19,19:24:24,1160,102,15.869515,19,0,19
2022/11/19,19:29:24,1165,90.5,15.862849,19,0,18
2022/11/19,19:34:25,1170,79,15.856182,18,0,18
2022/11/19,19:39:25,1175,67.5,15.849515,18,0,18
2022/11/19,19:44:26,1180,56,15.842849,18,0,18
2022/11/19,19:49:25,1185,44.5,15.836182,18,0,17
2022/11/19,19:54:27,1190,33,15.829515,17,0,17
2022/11/19,19:59:28,1195,21.5,15.822849,17,0,17
2022/11/19,20:04:28,1200,10,15.816182,17,0,17
2022/11/19,20:09:27,1205,9.166667,15.817849,17,0,17
2022/11/19,20:14:27,1210,8.333333,15.819515,17,0,17
2022/11/19,20:19:28,1215,7.5,15.821182,17,0,17
2022/11/19,20:24:28,1220,6.666667,15.822848,17,0,16
2022/11/19,20:29:31,1225,5.833333,15.824515,16,0,16
2022/11/19,20:34:32,1230,5,15.826182,16,0,16
2022/11/19,20:39:31,1235,4.166667,15.827848,16,0,16
2022/11/19,20:44:32,1240,3.333333,15.829515,16,0,16
2022/11/19,20:49:31,1245,2.5,15.831181,16,0,16
2022/11/19,20:54:32,1250,1.666667,15.832848,16,0,16
2022/11/19,20:59:32,1255,0.833333,15.834514,16,0,16
2022/11/19,21:04:33,1260,0,15.836181,16,0,16
2022/11/19,21:09:35,1265,0,15.705348,16,0,16
2022/11/19,21:14:36,1270,0,15.574514,16,0,16
2022/11/19,21:19:37,1275,0,15.443681,16,0,16
2022/11/19,21:24:38,1280,0,15.312848,16,0,16
2022/11/19,21:29:39,1285,0,15.182014,16,0,16
2022/11/19,21:34:40,1290,0,15.051181,16,0,16
2022/11/19,21:39:40,1295,0,14.920348,16,0,16
2022/11/19,21:44:41,1300,0,14.789514,16,0,16
2022/11/19,21:49:43,1305,0,14.658681,16,0,16
2022/11/19,21:54:44,1310,0,14.527848,16,0,16
2022/11/19,21:59:44,1315,0,14.397014,16,0,16
2022/11/19,22:04:45,1320,0,14.266181,16,0,16
2022/11/19,22:09:44,1325,0,14.253681,16,0,16
2022/11/19,22:14:46,1330,0,14.241181,16,0,15
2022/11/19,22:19:45,1335,0,14.228681,15,0,15
2022/11/19,22:24:46,1340,0,14.216181,15,0,15
2022/11/19,22:29:48,1345,0,14.203681,15,0,15
2022/11/19,22:34:49,1350,0,14.191181,15,0,15
2022/11/19,22:39:49,1355,0,14.178681,15,0,15
2022/11/19,22:44:51,1360,0,14.166181,15,0,15
2022/11/19,22:49:50,1365,0,14.153681,15,0,15
2022/11/19,22:54:53,1370,0,14.141181,15,0,15
2022/11/19,22:59:54,1375,0,14.128681,15,0,15
2022/11/19,23:04:55,1380,0,14.116181,15,0,14
2022/11/19,23:09:54,1385,0,14.120872,14,0,15
2022/11/19,23:14:55,1390,0,14.125563,15,0,15
2022/11/19,23:19:57,1395,0,14.130254,15,0,14
2022/11/19,23:25:02,1400,0,14.134945,14,0,14
2022/11/19,23:30:03,1405,0,14.139636,14,0,14
2022/11/19,23:35:02,1410,0,14.144326,14,0,14
2022/11/19,23:40:03,1415,0,14.149017,14,0,14
2022/11/19,23:45:03,1420,0,14.153708,14,0,14
2022/11/19,23:50:04,1425,0,14.158399,14,0,14
2022/11/19,23:55:04,1430,0,14.16309,14,0,14
2022/11/20,00:06:33,5,0,12.826181,14,0,14
2022/11/20,00:11:36,10,0,12.824363,14,0,14
2022/11/20,00:16:37,15,0,12.822545,14,0,14
2022/11/20,00:21:39,20,0,12.820726,14,0,14
2022/11/20,00:26:38,25,0,12.818908,14,0,14
2022/11/20,00:31:38,30,0,12.81709,14,0,14
2022/11/20,00:36:38,35,0,12.815272,14,0,14
2022/11/20,00:41:38,40,0,12.813454,14,0,14
2022/11/20,00:46:40,45,0,12.811636,14,0,14
2022/11/20,00:51:40,50,0,12.809817,14,0,14
2022/11/20,00:56:43,55,0,12.807999,14,0,13
2022/11/20,01:01:44,60,0,12.806181,13,0,14
2022/11/20,01:06:44,65,0,12.777848,14,0,14
2022/11/20,01:11:47,70,0,12.749514,14,0,13
2022/11/20,01:16:49,75,0,12.721181,13,0,13
2022/11/20,01:21:49,80,0,12.692848,13,0,13
2022/11/20,01:26:49,85,0,12.664514,13,0,13
2022/11/20,01:31:49,90,0,12.636181,13,0,13
2022/11/20,01:36:49,95,0,12.607848,13,0,13
2022/11/20,01:41:50,100,0,12.579514,13,0,13
2022/11/20,01:46:51,105,0,12.551181,13,0,13
2022/11/20,01:51:50,110,0,12.522848,13,0,13
2022/11/20,01:56:52,115,0,12.494514,13,0,13
2022/11/20,02:01:52,120,0,12.466181,13,0,13
2022/11/20,02:06:53,125,0,12.453681,13,0,13
2022/11/20,02:11:52,130,0,12.441181,13,0,13
2022/11/20,02:16:53,135,0,12.428681,13,0,13
2022/11/20,02:21:54,140,0,12.416181,13,0,13
2022/11/20,02:26:54,145,0,12.403681,13,0,13
2022/11/20,02:31:54,150,0,12.391181,13,0,13
2022/11/20,02:36:54,155,0,12.378681,13,0,13
2022/11/20,02:41:58,160,0,12.366181,13,0,13
2022/11/20,02:46:59,165,0,12.353681,13,0,13
2022/11/20,02:51:59,170,0,12.341181,13,0,13
2022/11/20,02:57:00,175,0,12.328681,13,0,13
2022/11/20,03:02:01,180,0,12.316181,13,0,13
2022/11/20,03:07:03,185,0,12.246181,13,0,13
2022/11/20,03:12:04,190,0,12.176181,13,0,13
2022/11/20,03:17:04,195,0,12.106181,13,0,13
2022/11/20,03:22:04,200,0,12.036181,13,0,13
2022/11/20,03:27:05,205,0,11.966181,13,0,13
2022/11/20,03:32:06,210,0,11.896181,13,0,13
2022/11/20,03:37:07,215,0,11.826181,13,0,13
2022/11/20,03:42:07,220,0,11.756181,13,0,13
2022/11/20,03:47:10,225,0,11.686181,13,0,13
2022/11/20,03:52:09,230,0,11.616181,13,0,12
2022/11/20,03:57:10,235,0,11.546181,12,0,13
2022/11/20,04:02:15,240,0,11.476181,13,0,12
2022/11/20,04:07:16,245,0,11.476181,12,0,12
2022/11/20,04:12:18,250,0,11.476181,12,0,13
2022/11/20,04:17:20,255,0,11.476181,13,0,12
2022/11/20,04:22:23,260,0,11.476181,12,0,12
2022/11/20,04:27:24,265,0,11.476181,12,0,12
2022/11/20,04:32:25,270,0,11.476181,12,0,12
2022/11/20,04:37:24,275,0,11.476181,12,0,12
2022/11/20,04:42:24,280,0,11.476181,12,0,12
2022/11/20,04:47:25,285,0,11.476181,12,0,12
2022/11/20,04:52:25,290,0,11.476181,12,0,12
2022/11/20,04:57:26,295,0,11.476181,12,0,12
2022/11/20,05:02:26,300,0,11.476181,12,0,12
2022/11/20,05:07:27,305,0.833333,11.518681,12,0,12
2022/11/20,05:12:27,310,1.666667,11.561181,12,0,12
2022/11/20,05:17:26,315,2.5,11.603681,12,0,12
2022/11/20,05:22:28,320,3.333333,11.646181,12,0,12
2022/11/20,05:27:28,325,4.166667,11.688681,12,0,12
2022/11/20,05:32:29,330,5,11.731181,12,0,12
2022/11/20,05:37:30,335,5.833333,11.773681,12,0,12
2022/11/20,05:42:30,340,6.666667,11.816181,12,0,12
2022/11/20,05:47:31,345,7.5,11.858681,12,0,13
2022/11/20,05:52:34,350,8.333333,11.901181,13,0,12
2022/11/20,05:57:34,355,9.166667,11.943681,12,0,12
2022/11/20,06:02:35,360,10,11.986181,12,0,13
2022/11/20,06:07:34,365,21.833333,12.351181,13,0,13
2022/11/20,06:12:34,370,33.666667,12.716181,13,0,13
2022/11/20,06:17:36,375,45.5,13.081181,13,0,13
2022/11/20,06:22:37,380,57.333333,13.446181,13,0,13
2022/11/20,06:27:37,385,69.166667,13.811181,13,0,14
2022/11/20,06:32:36,390,81,14.176182,14,0,14
2022/11/20,06:37:36,395,92.833333,14.541182,14,0,16
2022/11/20,06:42:37,400,104.666667,14.906182,16,0,17
2022/11/20,06:47:37,405,116.5,15.271182,17,0,18
2022/11/20,06:52:37,410,128.333333,15.636182,18,0,19
2022/11/20,06:57:36,415,140.166667,16.001182,19,0,20
2022/11/20,07:02:37,420,152,16.366182,20,0,22
2022/11/20,07:07:36,425,170.583333,16.404515,22,0,23
2022/11/20,07:12:36,430,189.166667,16.442849,23,0,24
2022/11/20,07:17:38,435,207.75,16.481182,24,0,25
2022/11/20,07:22:41,440,226.333333,16.519515,25,0,26
2022/11/20,07:27:41,445,244.916667,16.557848,26,0,27
2022/11/20,07:32:47,450,263.5,16.596182,27,0,27
2022/11/20,07:37:49,455,282.083333,16.634515,27,0,29
2022/11/20,07:42:49,460,300.666667,16.672848,29,1,30
2022/11/20,07:47:49,465,319.25,16.711181,30,0,24
2022/11/20,07:52:51,470,337.833333,16.749515,24,0,25
2022/11/20,07:57:53,475,356.416667,16.787848,25,1,29
2022/11/20,08:02:52,480,375,16.826181,29,1,24
2022/11/20,08:07:53,485,394.333333,16.855348,24,0,25
2022/11/20,08:12:55,490,413.666667,16.884515,25,1,29
2022/11/20,08:17:55,495,433,16.913681,29,1,24
2022/11/20,08:22:56,500,452.333333,16.942848,24,1,23
2022/11/20,08:28:02,505,471.666667,16.972015,23,1,24
2022/11/20,08:33:04,510,491,17.001182,24,1,24
2022/11/20,08:38:05,515,510.333333,17.030348,24,1,24
2022/11/20,08:43:05,520,529.666667,17.059515,24,1,25
2022/11/20,08:48:05,525,549,17.088682,25,1,25
2022/11/20,08:53:04,530,568.333333,17.117849,25,1,25
2022/11/20,08:58:05,535,587.666667,17.147015,25,1,25
2022/11/20,09:03:06,540,607,17.176182,25,1,26
2022/11/20,09:08:07,545,623.666667,17.422015,26,1,26
2022/11/20,09:13:12,550,640.333333,17.667849,26,1,26
2022/11/20,09:18:14,555,657,17.913682,26,1,26
2022/11/20,09:23:13,560,673.666667,18.159516,26,1,26
2022/11/20,09:28:14,565,690.333333,18.405349,26,1,26
2022/11/20,09:33:15,570,707,18.651183,26,1,27
2022/11/20,09:38:16,575,723.666667,18.897016,27,1,26
2022/11/20,09:43:16,580,740.333333,19.142849,26,1,26
2022/11/20,09:48:16,585,757,19.388683,26,1,27
2022/11/20,09:53:17,590,773.666667,19.634516,27,1,28
2022/11/20,09:58:17,595,790.333333,19.88035,28,1,28
2022/11/20,10:03:17,600,807,20.126183,28,1,27
2022/11/20,10:08:17,605,818.833333,20.15785,27,1,28
2022/11/20,10:13:16,610,830.666667,20.189516,28,1,28
2022/11/20,10:18:18,615,842.5,20.221183,28,1,28
2022/11/20,10:23:19,620,854.333333,20.252849,28,1,28
2022/11/20,10:28:22,625,866.166667,20.284516,28,1,28
2022/11/20,10:33:24,630,878,20.316183,28,1,28
2022/11/20,10:38:26,635,889.833333,20.347849,28,1,28
2022/11/20,10:43:25,640,901.666667,20.379516,28,1,28
2022/11/20,10:48:25,645,913.5,20.411182,28,1,28
2022/11/20,10:53:25,650,925.333333,20.442849,28,1,28
2022/11/20,10:58:27,655,937.166667,20.474515,28,1,29
2022/11/20,11:03:27,660,949,20.506182,29,1,28
2022/11/20,11:08:27,665,957.5,20.622849,28,1,29
2022/11/20,11:13:27,670,966,20.739515,29,1,29
2022/11/20,11:18:28,675,974.5,20.856182,29,1,29
2022/11/20,11:23:27,680,983,20.972848,29,1,29
2022/11/20,11:28:28,685,991.5,21.089515,29,1,29
2022/11/20,11:33:29,690,1000,21.206182,29,1,29
2022/11/20,11:38:31,695,1008.5,21.322848,29,1,29
2022/11/20,11:43:31,700,1017,21.439515,29,1,29
2022/11/20,11:48:31,705,1025.5,21.556181,29,1,29
2022/11/20,11:53:32,710,1034,21.672848,29,1,29
2022/11/20,11:58:32,715,1042.5,21.789514,29,1,29
2022/11/20,12:03:31,720,1051,21.906181,29,1,30
2022/11/20,12:08:33,725,1053.5,21.889514,30,1,30
2022/11/20,12:13:40,730,1056,21.872848,30,1,30
2022/11/20,12:18:42,735,1058.5,21.856181,30,1,29
2022/11/20,12:23:43,740,1061,21.839515,29,1,30
2022/11/20,12:28:45,745,1063.5,21.822848,30,1,30
2022/11/20,12:33:46,750,1066,21.806182,30,1,30
2022/11/20,12:38:48,755,1068.5,21.789515,30,1,29
2022/11/20,12:43:48,760,1071,21.772848,29,1,30
2022/11/20,12:48:48,765,1073.5,21.756182,30,1,30
2022/11/20,12:53:49,770,1076,21.739515,30,1,30
2022/11/20,12:58:48,775,1078.5,21.722849,30,1,30
2022/11/20,13:03:49,780,1081,21.706182,30,1,30
2022/11/20,13:08:49,785,1078.5,21.673682,30,1,30
2022/11/20,13:13:51,790,1076,21.641182,30,1,31
2022/11/20,13:18:53,795,1073.5,21.608682,31,1,30
2022/11/20,13:23:54,800,1071,21.576182,30,1,30
2022/11/20,13:28:53,805,1068.5,21.543682,30,1,30
2022/11/20,13:33:54,810,1066,21.511183,30,1,31
2022/11/20,13:38:55,815,1063.5,21.478683,31,1,31
2022/11/20,13:43:55,820,1061,21.446183,31,1,31
2022/11/20,13:48:56,825,1058.5,21.413683,31,1,31
2022/11/20,13:53:56,830,1056,21.381183,31,1,31
2022/11/20,13:58:57,835,1053.5,21.348683,31,1,30
2022/11/20,14:03:57,840,1051,21.316183,30,1,30
2022/11/20,14:08:56,845,1043.333333,21.291183,30,1,30
2022/11/20,14:13:57,850,1035.666667,21.266183,30,1,30
2022/11/20,14:18:56,855,1028,21.241183,30,1,30
2022/11/20,14:23:57,860,1020.333333,21.216183,30,1,30
2022/11/20,14:29:02,865,1012.666667,21.191183,30,1,30
2022/11/20,14:34:04,870,1005,21.166183,30,1,30
2022/11/20,14:39:11,875,997.333333,21.141182,30,1,30
2022/11/20,14:44:11,880,989.666667,21.116182,30,1,30
2022/11/20,14:49:17,885,982,21.091182,30,1,30
2022/11/20,14:54:19,890,974.333333,21.066182,30,1,30
2022/11/20,14:59:20,895,966.666667,21.041182,30,1,30
2022/11/20,15:04:20,900,959,21.016182,30,1,30
2022/11/20,15:09:20,905,946.083333,20.946182,30,1,30
2022/11/20,15:14:19,910,933.166667,20.876182,30,1,30
2022/11/20,15:19:21,915,920.25,20.806182,30,1,30
2022/11/20,15:24:22,920,907.333333,20.736182,30,1,30
2022/11/20,15:29:22,925,894.416667,20.666182,30,1,30
2022/11/20,15:34:25,930,881.5,20.596182,30,1,30
2022/11/20,15:39:27,935,868.583333,20.526182,30,1,29
2022/11/20,15:44:27,940,855.666667,20.456182,29,1,29
2022/11/20,15:49:31,945,842.75,20.386182,29,1,29
2022/11/20,15:54:33,950,829.833333,20.316182,29,1,29
2022/11/20,15:59:33,955,816.916667,20.246182,29,1,29
2022/11/20,16:04:34,960,804,20.176182,29,1,28
2022/11/20,16:09:33,965,787.166667,20.156182,28,1,28
2022/11/20,16:14:35,970,770.333333,20.136182,28,1,28
2022/11/20,16:19:46,975,753.5,20.116182,28,1,28
2022/11/20,16:24:47,980,736.666667,20.096182,28,1,28
2022/11/20,16:29:48,985,719.833333,20.076182,28,1,28
2022/11/20,16:34:48,990,703,20.056182,28,1,28
2022/11/20,16:39:50,995,686.166667,20.036182,28,1,27
2022/11/20,16:44:52,1000,669.333333,20.016182,27,1,27
2022/11/20,16:49:54,1005,652.5,19.996182,27,1,27
2022/11/20,16:54:55,1010,635.666667,19.976182,27,1,26
2022/11/20,16:59:56,1015,618.833333,19.956182,26,1,26
2022/11/20,17:04:56,1020,602,19.936182,26,1,26
2022/11/20,17:09:57,1025,583.333333,19.927849,26,1,26
2022/11/20,17:14:57,1030,564.666667,19.919515,26,1,25
2022/11/20,17:19:57,1035,546,19.911182,25,1,25
2022/11/20,17:24:57,1040,527.333333,19.902849,25,1,24
2022/11/20,17:29:58,1045,508.666667,19.894515,24,1,24
2022/11/20,17:34:58,1050,490,19.886182,24,1,24
2022/11/20,17:39:58,1055,471.333333,19.877849,24,1,24
2022/11/20,17:45:00,1060,452.666667,19.869515,24,1,23
2022/11/20,17:50:02,1065,434,19.861182,23,1,23
2022/11/20,17:55:02,1070,415.333333,19.852849,23,0,23
2022/11/20,18:00:02,1075,396.666667,19.844515,23,0,26
2022/11/20,18:05:01,1080,378,19.836182,26,0,28
2022/11/20,18:10:02,1085,359.5,19.604515,28,0,28
2022/11/20,18:15:03,1090,341,19.372849,28,0,29
2022/11/20,18:20:04,1095,322.5,19.141182,29,0,28
2022/11/20,18:25:04,1100,304,18.909516,28,0,28
2022/11/20,18:30:05,1105,285.5,18.677849,28,0,28
2022/11/20,18:35:05,1110,267,18.446183,28,0,27
2022/11/20,18:40:06,1115,248.5,18.214516,27,0,26
2022/11/20,18:45:07,1120,230,17.982849,26,0,25
2022/11/20,18:50:07,1125,211.5,17.751183,25,0,25
2022/11/20,18:55:08,1130,193,17.519516,25,0,24
2022/11/20,19:00:08,1135,174.5,17.28785,24,0,23
2022/11/20,19:05:09,1140,156,17.056183,23,0,22
2022/11/20,19:10:09,1145,143.916667,17.048683,22,0,22
2022/11/20,19:15:10,1150,131.833333,17.041183,22,0,21
2022/11/20,19:20:11,1155,119.75,17.033683,21,0,21
2022/11/20,19:25:11,1160,107.666667,17.026183,21,0,20
2022/11/20,19:30:12,1165,95.583333,17.018683,20,0,20
2022/11/20,19:35:13,1170,83.5,17.011183,20,0,20
2022/11/20,19:40:13,1175,71.416667,17.003683,20,0,19
2022/11/20,19:45:13,1180,59.333333,16.996183,19,0,19
2022/11/20,19:50:14,1185,47.25,16.988683,19,0,19
2022/11/20,19:55:14,1190,35.166667,16.981183,19,0,18
2022/11/20,20:00:15,1195,23.083333,16.973683,18,0,18
2022/11/20,20:05:15,1200,11,16.966183,18,0,18
2022/11/20,20:10:16,1205,10.083333,16.963683,18,0,18
2022/11/20,20:15:17,1210,9.166667,16.961183,18,0,18
2022/11/20,20:20:18,1215,8.25,16.958683,18,0,18
2022/11/20,20:25:18,1220,7.333333,16.956183,18,0,17
2022/11/20,20:30:18,1225,6.416667,16.953683,17,0,18
2022/11/20,20:35:19,1230,5.5,16.951183,18,0,18
2022/11/20,20:40:22,1235,4.583333,16.948682,18,0,17
2022/11/20,20:45:24,1240,3.666667,16.946182,17,0,17
2022/11/20,20:50:27,1245,2.75,16.943682,17,0,17
2022/11/20,20:55:28,1250,1.833333,16.941182,17,0,17
2022/11/20,21:00:28,1255,0.916667,16.938682,17,0,17
2022/11/20,21:05:29,1260,0,16.936182,17,0,17
2022/11/20,21:10:30,1265,0,16.830349,17,0,17
2022/11/20,21:15:30,1270,0,16.724515,17,0,16
2022/11/20,21:20:31,1275,0,16.618682,16,0,16
2022/11/20,21:25:32,1280,0,16.512849,16,0,16
2022/11/20,21:30:36,1285,0,16.407015,16,0,16
2022/11/20,21:35:38,1290,0,16.301182,16,0,16
2022/11/20,21:40:41,1295,0,16.195349,16,0,16
2022/11/20,21:45:40,1300,0,16.089515,16,0,16
2022/11/20,21:50:42,1305,0,15.983682,16,0,16
2022/11/20,21:55:43,1310,0,15.877849,16,0,16
2022/11/20,22:00:46,1315,0,15.772015,16,0,16
2022/11/20,22:05:47,1320,0,15.666182,16,0,16
2022/11/20,22:10:48,1325,0,15.655349,16,0,16
2022/11/20,22:15:48,1330,0,15.644515,16,0,16
2022/11/20,22:20:48,1335,0,15.633682,16,0,16
2022/11/20,22:25:49,1340,0,15.622848,16,0,16
2022/11/20,22:30:49,1345,0,15.612015,16,0,16
2022/11/20,22:35:48,1350,0,15.601182,16,0,15
2022/11/20,22:40:48,1355,0,15.590348,15,0,16
2022/11/20,22:45:48,1360,0,15.579515,16,0,15
2022/11/20,22:50:49,1365,0,15.568681,15,0,15
2022/11/20,22:55:48,1370,0,15.557848,15,0,15
2022/11/20,23:00:48,1375,0,15.547014,15,0,15
2022/11/20,23:05:49,1380,0,15.536181,15,0,15
2022/11/20,23:10:52,1385,0,15.539817,15,0,15
2022/11/20,23:15:54,1390,0,15.543454,15,0,15
2022/11/20,23:20:55,1395,0,15.54709,15,0,15
2022/11/20,23:26:04,1400,0,15.550726,15,0,15
2022/11/20,23:31:06,1405,0,15.554363,15,0,15
2022/11/20,23:36:07,1410,0,15.557999,15,0,15
2022/11/20,23:41:06,1415,0,15.561636,15,0,15
2022/11/20,23:46:06,1420,0,15.565272,15,0,15
2022/11/20,23:51:06,1425,0,15.568908,15,0,14
2022/11/20,23:56:07,1430,0,15.572545,14,0,15
2022/11/21,00:06:38,5,0,14.536181,15,0,14
2022/11/21,00:11:38,10,0,14.50709,14,0,14
2022/11/21,00:16:37,15,0,14.477999,14,0,15
2022/11/21,00:21:38,20,0,14.448908,15,0,14
2022/11/21,00:26:39,25,0,14.419817,14,0,15
2022/11/21,00:31:39,30,0,14.390726,15,0,14
2022/11/21,00:36:39,35,0,14.361636,14,0,14
2022/11/21,00:41:39,40,0,14.332545,14,0,14
2022/11/21,00:46:39,45,0,14.303454,14,0,14
2022/11/21,00:51:38,50,0,14.274363,14,0,14
2022/11/21,00:56:39,55,0,14.245272,14,0,14
2022/11/21,01:01:40,60,0,14.216181,14,0,14
2022/11/21,01:06:39,65,0,14.185348,14,0,14
2022/11/21,01:11:40,70,0,14.154514,14,0,14
2022/11/21,01:16:40,75,0,14.123681,14,0,14
2022/11/21,01:21:40,80,0,14.092848,14,0,14
2022/11/21,01:26:41,85,0,14.062014,14,0,14
2022/11/21,01:31:42,90,0,14.031181,14,0,14
2022/11/21,01:36:42,95,0,14.000348,14,0,14
2022/11/21,01:41:42,100,0,13.969514,14,0,14
2022/11/21,01:46:41,105,0,13.938681,14,0,14
2022/11/21,01:51:42,110,0,13.907848,14,0,14
2022/11/21,01:56:41,115,0,13.877014,14,0,14
2022/11/21,02:01:43,120,0,13.846181,14,0,14
2022/11/21,02:06:43,125,0,13.817848,14,0,14
2022/11/21,02:11:43,130,0,13.789514,14,0,14
2022/11/21,02:16:45,135,0,13.761181,14,0,14
2022/11/21,02:21:46,140,0,13.732848,14,0,13
2022/11/21,02:26:47,145,0,13.704514,13,0,14
2022/11/21,02:31:52,150,0,13.676181,14,0,13
2022/11/21,02:36:54,155,0,13.647848,13,0,13
2022/11/21,02:41:55,160,0,13.619514,13,0,13
2022/11/21,02:46:55,165,0,13.591181,13,0,13
2022/11/21,02:51:57,170,0,13.562848,13,0,13
2022/11/21,02:56:58,175,0,13.534514,13,0,13
2022/11/21,03:01:57,180,0,13.506181,13,0,13
2022/11/21,03:06:58,185,0,13.425348,13,0,13
2022/11/21,03:11:58,190,0,13.344514,13,0,13
2022/11/21,03:16:59,195,0,13.263681,13,0,13
2022/11/21,03:21:58,200,0,13.182848,13,0,13
2022/11/21,03:27:00,205,0,13.102014,13,0,13
2022/11/21,03:32:01,210,0,13.021181,13,0,13
2022/11/21,03:37:01,215,0,12.940348,13,0,13
2022/11/21,03:42:02,220,0,12.859514,13,0,13
2022/11/21,03:47:05,225,0,12.778681,13,0,13
2022/11/21,03:52:05,230,0,12.697848,13,0,13
2022/11/21,03:57:06,235,0,12.617014,13,0,13
2022/11/21,04:02:08,240,0,12.536181,13,0,13
2022/11/21,04:07:09,245,0,12.518681,13,0,13
2022/11/21,04:12:09,250,0,12.501181,13,0,13
2022/11/21,04:17:13,255,0,12.483681,13,0,13
2022/11/21,04:22:14,260,0,12.466181,13,0,13
2022/11/21,04:27:13,265,0,12.448681,13,0,13
2022/11/21,04:32:14,270,0,12.431181,13,0,13
2022/11/21,04:37:14,275,0,12.413681,13,0,13
2022/11/21,04:42:15,280,0,12.396181,13,0,13
2022/11/21,04:47:15,285,0,12.378681,13,0,13
2022/11/21,04:52:15,290,0,12.361181,13,0,13
2022/11/21,04:57:17,295,0,12.343681,13,0,13
2022/11/21,05:02:19,300,0,12.326181,13,0,13
2022/11/21,05:07:20,305,0.916667,12.365348,13,0,13
2022/11/21,05:12:20,310,1.833333,12.404515,13,0,13
2022/11/21,05:17:22,315,2.75,12.443681,13,0,13
2022/11/21,05:22:21,320,3.666667,12.482848,13,0,13
2022/11/21,05:27:22,325,4.583333,12.522015,13,0,13
2022/11/21,05:32:22,330,5.5,12.561182,13,0,13
2022/11/21,05:37:24,335,6.416667,12.600348,13,0,13
2022/11/21,05:42:25,340,7.333333,12.639515,13,0,13
